endpoint,message,data.contractID,data.symbol,data.expiration,data.strike,data.type,data.last,data.mark,data.bid,data.bid_size,data.ask,data.ask_size,data.volume,data.open_interest,data.date,data.implied_volatility,data.delta,data.gamma,data.theta,data.vega,data.rho
Historical Options,success,ET240927P00010000,ET,9/27/2024,10,put,0,0.01,0,0,0.95,261,0,0,9/18/2024,1.33078,-0.00836,0.00677,-0.01548,0.00058,-0.00004
Historical Options,success,ET240927C00010500,ET,9/27/2024,10.5,call,5.45,6.17,4.75,44,7.6,44,0,2,9/18/2024,2.91153,0.87855,0.02739,-0.30556,0.0051,0.00197
Historical Options,success,ET240927P00010500,ET,9/27/2024,10.5,put,0,0.01,0,0,1.37,259,0,0,9/18/2024,1.20791,-0.00917,0.00809,-0.01523,0.00063,-0.00004
Historical Options,success,ET240927C00011000,ET,9/27/2024,11,call,0,5.25,3.3,34,7.2,1,0,0,9/18/2024,1.71872,0.93985,0.02745,-0.1105,0.00302,0.00244
Historical Options,success,ET240927P00011000,ET,9/27/2024,11,put,0,0.01,0,0,1.57,267,0,0,9/18/2024,1.09023,-0.01012,0.00976,-0.01497,0.00068,-0.00004
Historical Options,success,ET240927C00011500,ET,9/27/2024,11.5,call,0,4.38,3.1,20,5.65,20,0,0,9/18/2024,0.45928,1,0,-0.00612,0,0.00283
Historical Options,success,ET240927P00011500,ET,9/27/2024,11.5,put,0,0.01,0,0,2.13,268,0,0,9/18/2024,0.97697,-0.01123,0.01193,-0.01467,0.00075,-0.00005
Historical Options,success,ET240927C00012000,ET,9/27/2024,12,call,4.2,4.29,2.42,37,6.15,12,2,5,9/18/2024,1.50394,0.91479,0.04098,-0.12584,0.00394,0.00258
Historical Options,success,ET240927P00012000,ET,9/27/2024,12,put,0,0.01,0,0,0.01,111,0,0,9/18/2024,0.86752,-0.01255,0.0148,-0.01434,0.00082,-0.00005
Historical Options,success,ET240927C00012500,ET,9/27/2024,12.5,call,3.55,4.21,2.91,68,5.5,30,0,27,9/18/2024,2.0989,0.82603,0.04837,-0.28135,0.0065,0.00224
Historical Options,success,ET240927P00012500,ET,9/27/2024,12.5,put,0,0.01,0,0,2.13,638,0,100,9/18/2024,0.76143,-0.01416,0.01871,-0.01395,0.00091,-0.00006
Historical Options,success,ET240927C00013000,ET,9/27/2024,13,call,0,3.99,2.82,10,5.15,20,0,0,9/18/2024,2.28136,0.78275,0.05093,-0.3486,0.00744,0.00213
Historical Options,success,ET240927P00013000,ET,9/27/2024,13,put,0,0.01,0,0,0.01,1,0,500,9/18/2024,0.65838,-0.01621,0.02431,-0.01353,0.00102,-0.00007
Historical Options,success,ET240927C00013500,ET,9/27/2024,13.5,call,0,3.17,1.65,31,4.7,21,0,0,9/18/2024,1.6326,0.79468,0.06886,-0.2433,0.00719,0.00238
Historical Options,success,ET240927P00013500,ET,9/27/2024,13.5,put,0,0.01,0,0,2.13,957,0,231,9/18/2024,0.55762,-0.01888,0.03269,-0.01302,0.00117,-0.00008
Historical Options,success,ET240927C00014000,ET,9/27/2024,14,call,2.08,2.28,0.36,144,4.2,12,0,2,9/18/2024,0.8567,0.86877,0.09825,-0.09982,0.00539,0.00289
Historical Options,success,ET240927P00014000,ET,9/27/2024,14,put,0.01,0.01,0.01,8,0.02,1,1,325,9/18/2024,0.45869,-0.02257,0.04622,-0.01242,0.00136,-0.00009
Historical Options,success,ET240927C00014500,ET,9/27/2024,14.5,call,1.55,1.5,0.78,40,2.22,16,0,1,9/18/2024,0.1604,1,0,-0.00772,0,0.00357
Historical Options,success,ET240927P00014500,ET,9/27/2024,14.5,put,0,0.01,0,0,2.14,1538,0,607,9/18/2024,0.36068,-0.02803,0.07048,-0.01165,0.00163,-0.00011
Historical Options,success,ET240927C00015000,ET,9/27/2024,15,call,1.18,0.77,0.15,10,1.4,1,0,9,9/18/2024,0.11059,1,0,-0.00798,0,0.00369
Historical Options,success,ET240927P00015000,ET,9/27/2024,15,put,0.01,0.03,0.01,300,0.05,607,1,826,9/18/2024,0.33187,-0.07763,0.17309,-0.02406,0.00368,-0.00032
Historical Options,success,ET240927C00015500,ET,9/27/2024,15.5,call,0.76,0.73,0.55,20,0.91,215,33,453,9/18/2024,0.32455,0.79065,0.35039,-0.05429,0.00728,0.00296
Historical Options,success,ET240927P00015500,ET,9/27/2024,15.5,put,0.05,0.03,0.02,320,0.04,279,9,1414,9/18/2024,0.21297,-0.11309,0.35601,-0.01997,0.00485,-0.00046
Historical Options,success,ET240927C00016000,ET,9/27/2024,16,call,0.23,0.19,0.12,67,0.26,10,423,3787,9/18/2024,0.11206,0.68185,1.25849,-0.02626,0.00902,0.00266
Historical Options,success,ET240927P00016000,ET,9/27/2024,16,put,0.12,0.07,0.04,6,0.11,10,805,2089,9/18/2024,0.1241,-0.33404,1.15918,-0.02026,0.00921,-0.00134
Historical Options,success,ET240927C00016500,ET,9/27/2024,16.5,call,0.02,0.03,0.01,10,0.04,4,693,6815,9/18/2024,0.14285,0.15948,0.67189,-0.01914,0.00614,0.00063
Historical Options,success,ET240927P00016500,ET,9/27/2024,16.5,put,0.37,0.01,0,0,0.94,284,22,167,9/18/2024,0.03885,-1,0,0.00878,0,-0.00406
Historical Options,success,ET240927C00017000,ET,9/27/2024,17,call,0.01,0.01,0,0,0.03,20,102,2716,9/18/2024,0.19925,0.04835,0.19922,-0.01067,0.00254,0.00019
Historical Options,success,ET240927P00017000,ET,9/27/2024,17,put,0,1.55,0.11,287,3,2,0,0,9/18/2024,1.02423,-0.59706,0.14939,-0.19742,0.00979,-0.00275
Historical Options,success,ET240927C00017500,ET,9/27/2024,17.5,call,0.01,0.01,0,0,0.01,87,0,1212,9/18/2024,0.284,0.03561,0.1091,-0.01172,0.00198,0.00014
Historical Options,success,ET240927P00017500,ET,9/27/2024,17.5,put,0,1.99,0.48,43,3.5,21,0,0,9/18/2024,1.12651,-0.64505,0.13063,-0.20853,0.00942,-0.00305
Historical Options,success,ET240927C00018000,ET,9/27/2024,18,call,0.01,0.01,0,0,0.02,5,0,342,9/18/2024,0.36251,0.0289,0.07193,-0.01251,0.00167,0.00011
Historical Options,success,ET240927P00018000,ET,9/27/2024,18,put,0,2.65,1.29,38,4,2,0,0,9/18/2024,1.44724,-0.64383,0.10181,-0.26976,0.00943,-0.00321
Historical Options,success,ET240927C00018500,ET,9/27/2024,18.5,call,0.01,0.01,0,0,2.13,1380,0,291,9/18/2024,0.43613,0.02462,0.0523,-0.01312,0.00146,0.0001
Historical Options,success,ET240927P00018500,ET,9/27/2024,18.5,put,0,2.75,1.01,34,4.5,11,0,0,9/18/2024,1.12849,-0.7532,0.11055,-0.17476,0.00798,-0.00367
Historical Options,success,ET240927C00019000,ET,9/27/2024,19,call,0.01,0.01,0,0,0.22,1687,0,213,9/18/2024,0.5058,0.02163,0.04044,-0.0136,0.00131,0.00008
Historical Options,success,ET240927P00019000,ET,9/27/2024,19,put,0,3,1.01,22,5,11,0,0,9/18/2024,0.87118,-0.87037,0.0958,-0.08528,0.00534,-0.0042
Historical Options,success,ET240927C00019500,ET,9/27/2024,19.5,call,0.01,0.01,0,0,0.88,1030,0,88,9/18/2024,0.57241,0.01946,0.03266,-0.01405,0.0012,0.00007
Historical Options,success,ET240927P00019500,ET,9/27/2024,19.5,put,0,3.92,2.63,34,5.2,30,0,0,9/18/2024,1.57513,-0.73993,0.08142,-0.25368,0.00821,-0.00391
Historical Options,success,ET240927C00020000,ET,9/27/2024,20,call,0,0.01,0,0,0.75,851,0,0,9/18/2024,0.63598,0.01774,0.02718,-0.01441,0.00111,0.00007
Historical Options,success,ET240927P00020000,ET,9/27/2024,20,put,0,4.17,2.38,29,5.95,11,0,0,9/18/2024,1.34846,-0.81843,0.07734,-0.17325,0.00667,-0.00428
Historical Options,success,ET240927C00020500,ET,9/27/2024,20.5,call,0,0.01,0,0,0.66,839,0,0,9/18/2024,0.6971,0.01639,0.02317,-0.01475,0.00103,0.00006
Historical Options,success,ET240927P00020500,ET,9/27/2024,20.5,put,0,5,3.8,101,6.2,30,0,0,9/18/2024,1.89219,-0.74475,0.06712,-0.30278,0.00813,-0.00419
Historical Options,success,ET240927C00021000,ET,9/27/2024,21,call,0.01,0.01,0,0,0.61,740,0,2,9/18/2024,0.75594,0.01528,0.02012,-0.01505,0.00097,0.00006
Historical Options,success,ET240927P00021000,ET,9/27/2024,21,put,0,4.9,2.85,20,6.95,11,0,0,9/18/2024,0.92972,-0.95852,0.03774,-0.03149,0.00225,-0.00502
Historical Options,success,ET240927C00021500,ET,9/27/2024,21.5,call,0,0.01,0,0,0.58,772,0,0,9/18/2024,0.8128,0.01436,0.01775,-0.01533,0.00092,0.00005
Historical Options,success,ET240927P00021500,ET,9/27/2024,21.5,put,0,5.38,3.3,45,7.45,20,0,0,9/18/2024,0.8849,-0.97715,0.02421,-0.01334,0.00137,-0.00521
Historical Options,success,ET240927C00022000,ET,9/27/2024,22,call,0,0.01,0,0,0.56,850,0,0,9/18/2024,0.86752,0.01356,0.01582,-0.01557,0.00088,0.00005
Historical Options,success,ET240927P00022000,ET,9/27/2024,22,put,0,5.97,4,20,7.95,1,0,0,9/18/2024,1.30486,-0.92101,0.04461,-0.08747,0.00372,-0.00513
Historical Options,success,ET240927C00022500,ET,9/27/2024,22.5,call,0,0.01,0,0,0.55,854,0,0,9/18/2024,0.92072,0.0129,0.01427,-0.01581,0.00084,0.00005
Historical Options,success,ET240927P00022500,ET,9/27/2024,22.5,put,0,6.67,4.9,57,8.45,21,0,0,9/18/2024,1.7925,-0.85117,0.05115,-0.2024,0.00587,-0.00503
Historical Options,success,ET240927C00023000,ET,9/27/2024,23,call,0,0.01,0,0,0.54,918,0,0,9/18/2024,0.9721,0.0123,0.01298,-0.01601,0.00081,0.00005
Historical Options,success,ET240927P00023000,ET,9/27/2024,23,put,0,7.38,5.85,39,8.9,20,0,0,9/18/2024,2.19905,-0.80363,0.04977,-0.3015,0.007,-0.00501
Historical Options,success,ET240927C00023500,ET,9/27/2024,23.5,call,0,0.01,0,0,0.53,854,0,0,9/18/2024,1.02209,0.01179,0.01189,-0.01622,0.00078,0.00004
Historical Options,success,ET240927P00023500,ET,9/27/2024,23.5,put,0,7.3,5.6,45,9,20,0,0,9/18/2024,0.73625,-1,0,0.01251,0,-0.00579
Historical Options,success,ET240927C00024000,ET,9/27/2024,24,call,0,0.01,0,0,0.53,940,0,0,9/18/2024,1.07057,0.01132,0.01097,-0.0164,0.00075,0.00004
Historical Options,success,ET240927P00024000,ET,9/27/2024,24,put,0,7.53,6.25,32,8.8,14,0,0,9/18/2024,0.78606,-1,0,0.01278,0,-0.00591
Historical Options,success,ET240927C00024500,ET,9/27/2024,24.5,call,0,0.01,0,0,0.53,890,0,0,9/18/2024,1.11767,0.01091,0.01017,-0.01657,0.00073,0.00004
Historical Options,success,ET240927P00024500,ET,9/27/2024,24.5,put,0,8.45,6.45,38,10.45,1,0,0,9/18/2024,1.57726,-0.94104,0.02945,-0.08249,0.00297,-0.00582
Historical Options,success,ET240927C00025000,ET,9/27/2024,25,call,0,0.01,0,0,0.53,887,0,0,9/18/2024,1.16355,0.01054,0.00948,-0.01674,0.00071,0.00004
Historical Options,success,ET240927P00025000,ET,9/27/2024,25,put,0,8.95,6.95,38,10.95,16,0,0,9/18/2024,1.63748,-0.94241,0.02785,-0.08403,0.00292,-0.00595
Historical Options,success,ET240927C00025500,ET,9/27/2024,25.5,call,0,0.01,0,0,0.53,889,0,0,9/18/2024,1.20822,0.0102,0.00887,-0.01689,0.00069,0.00004
Historical Options,success,ET240927P00025500,ET,9/27/2024,25.5,put,0,9.4,7.35,51,11.45,1,0,0,9/18/2024,1.4826,-0.96788,0.01919,-0.04143,0.00182,-0.00616
Historical Options,success,ET240927C00026000,ET,9/27/2024,26,call,0,0.01,0,0,0.53,1012,0,0,9/18/2024,1.25181,0.0099,0.00834,-0.01705,0.00067,0.00004
Historical Options,success,ET240927P00026000,ET,9/27/2024,26,put,0,10.07,8.2,44,11.95,11,0,0,9/18/2024,2.08594,-0.90209,0.03275,-0.1718,0.00437,-0.00607
Historical Options,success,ET240927C00026500,ET,9/27/2024,26.5,call,0,0.01,0,0,0.52,1047,0,0,9/18/2024,1.29434,0.00962,0.00787,-0.01719,0.00065,0.00004
Historical Options,success,ET240927P00026500,ET,9/27/2024,26.5,put,0,10.57,8.7,1,12.45,20,0,0,9/18/2024,2.14646,-0.90392,0.03139,-0.17426,0.00431,-0.0062
Historical Options,success,ET240927C00027000,ET,9/27/2024,27,call,0,0.01,0,0,0.53,902,0,0,9/18/2024,1.33581,0.00937,0.00745,-0.01733,0.00064,0.00003
Historical Options,success,ET240927P00027000,ET,9/27/2024,27,put,0,10.95,8.95,22,12.95,1,0,0,9/18/2024,1.86369,-0.94671,0.02301,-0.08976,0.00274,-0.00646
Historical Options,success,ET240927C00027500,ET,9/27/2024,27.5,call,0,0.01,0,0,0.53,934,0,0,9/18/2024,1.37635,0.00913,0.00707,-0.01746,0.00062,0.00003
Historical Options,success,ET240927P00027500,ET,9/27/2024,27.5,put,0,11.4,10.35,44,12.45,10,0,0,9/18/2024,1.69174,-0.96962,0.01607,-0.04527,0.00174,-0.00666
Historical Options,success,ET240927C00028000,ET,9/27/2024,28,call,0,0.01,0,0,0.53,921,0,0,9/18/2024,1.41583,0.00891,0.00673,-0.01757,0.00061,0.00003
Historical Options,success,ET240927P00028000,ET,9/27/2024,28,put,0,11.85,9.75,1,13.95,1,0,0,9/18/2024,1.18457,-1,0,0.0149,0,-0.0069
Historical Options,success,ET240927C00028500,ET,9/27/2024,28.5,call,0,0.01,0,0,0.53,789,0,0,9/18/2024,1.45455,0.00871,0.00642,-0.0177,0.0006,0.00003
Historical Options,success,ET240927P00028500,ET,9/27/2024,28.5,put,0,12.18,10.25,1,14.1,30,0,0,9/18/2024,1.23439,-1,0,0.01517,0,-0.00702
Historical Options,success,ET240927C00029000,ET,9/27/2024,29,call,0,0.01,0,0,0.53,937,0,0,9/18/2024,1.49251,0.00853,0.00614,-0.01782,0.00059,0.00003
Historical Options,success,ET240927P00029000,ET,9/27/2024,29,put,0,12.75,10.75,52,14.75,20,0,0,9/18/2024,1.2842,-1,0,0.01544,0,-0.00714
Historical Options,success,ET240927C00029500,ET,9/27/2024,29.5,call,0,0.01,0,0,0.53,941,0,0,9/18/2024,1.52955,0.00835,0.00588,-0.01793,0.00058,0.00003
Historical Options,success,ET240927P00029500,ET,9/27/2024,29.5,put,0,13.45,11.45,20,15.45,20,0,0,9/18/2024,2.11871,-0.95033,0.01914,-0.09618,0.0026,-0.00709
Historical Options,success,ET240927C00030000,ET,9/27/2024,30,call,0,0.01,0,0,0.15,763,0,0,9/18/2024,1.56583,0.00819,0.00565,-0.01803,0.00057,0.00003
Historical Options,success,ET240927P00030000,ET,9/27/2024,30,put,0,13.85,11.75,45,15.95,10,0,0,9/18/2024,1.38383,-1,0,0.01597,0,-0.00739
Historical Options,success,ET241004C00005000,ET,10/4/2024,5,call,0,11.15,9.05,34,13.25,22,0,0,9/18/2024,2.62663,0.99195,0.00249,-0.02484,0.00074,0.00212
Historical Options,success,ET241004P00005000,ET,10/4/2024,5,put,0,0.01,0,0,0.22,54,0,0,9/18/2024,2.29112,-0.00364,0.00141,-0.00956,0.00037,-0.00003
Historical Options,success,ET241004C00007000,ET,10/4/2024,7,call,0,9.18,7.15,33,11.2,15,0,0,9/18/2024,2.12222,0.98228,0.0061,-0.0392,0.00147,0.00291
Historical Options,success,ET241004P00007000,ET,10/4/2024,7,put,0,0.01,0,0,0.53,579,0,0,9/18/2024,1.66491,-0.00505,0.0026,-0.0093,0.00049,-0.00004
Historical Options,success,ET241004C00008000,ET,10/4/2024,8,call,0,8.28,6.4,34,10.15,10,0,0,9/18/2024,2.23228,0.95876,0.01173,-0.07969,0.00298,0.00314
Historical Options,success,ET241004P00008000,ET,10/4/2024,8,put,0,0.01,0,0,0.55,612,0,0,9/18/2024,1.4169,-0.00594,0.00352,-0.00913,0.00057,-0.00005
Historical Options,success,ET241004C00009000,ET,10/4/2024,9,call,0,7.68,6.2,22,9.15,3,0,0,9/18/2024,2.75559,0.90349,0.0184,-0.18495,0.00577,0.00301
Historical Options,success,ET241004P00009000,ET,10/4/2024,9,put,0,0.01,0,0,0.59,108,0,0,9/18/2024,1.19755,-0.00701,0.00483,-0.00892,0.00066,-0.00005
Historical Options,success,ET241004C00010000,ET,10/4/2024,10,call,5.95,6.2,4.2,34,8.2,13,0,1,9/18/2024,1.35349,0.96657,0.0163,-0.04374,0.00251,0.00411
Historical Options,success,ET241004P00010000,ET,10/4/2024,10,put,0,0.01,0,0,2.13,203,0,0,9/18/2024,0.99999,-0.00835,0.00674,-0.00868,0.00077,-0.00006
Historical Options,success,ET241004C00010500,ET,10/4/2024,10.5,call,0,5.15,3.6,50,6.7,54,0,0,9/18/2024,0.32877,1,0,-0.00558,0,0.00459
Historical Options,success,ET241004P00010500,ET,10/4/2024,10.5,put,0,0.01,0,0,2.13,212,0,0,9/18/2024,0.90792,-0.00916,0.00806,-0.00854,0.00083,-0.00007
Historical Options,success,ET241004C00011000,ET,10/4/2024,11,call,0,5.4,3.65,42,7.15,1,0,0,9/18/2024,1.57879,0.90768,0.03108,-0.10543,0.00558,0.00404
Historical Options,success,ET241004P00011000,ET,10/4/2024,11,put,0,0.01,0,0,1.66,165,0,0,9/18/2024,0.81966,-0.0101,0.00972,-0.00838,0.00091,-0.00008
Historical Options,success,ET241004C00011500,ET,10/4/2024,11.5,call,0,5.12,3.75,13,6.5,30,0,0,9/18/2024,1.76583,0.86498,0.03646,-0.15222,0.00732,0.00386
Historical Options,success,ET241004P00011500,ET,10/4/2024,11.5,put,0,0.01,0,0,2.13,207,0,0,9/18/2024,0.7346,-0.01119,0.01186,-0.00821,0.00099,-0.00008
Historical Options,success,ET241004C00012000,ET,10/4/2024,12,call,4.02,4.12,2.25,30,6,20,0,1,9/18/2024,0.24086,1,0,-0.00638,0,0.00525
Historical Options,success,ET241004P00012000,ET,10/4/2024,12,put,0,0.01,0,0,2.13,201,0,0,9/18/2024,0.65259,-0.01251,0.01471,-0.00802,0.00109,-0.00009
Historical Options,success,ET241004C00012500,ET,10/4/2024,12.5,call,0,4.12,2.58,39,5.65,10,0,0,9/18/2024,1.45638,0.83944,0.04964,-0.14165,0.00823,0.00412
Historical Options,success,ET241004P00012500,ET,10/4/2024,12.5,put,0,0.01,0,0,2.14,206,0,0,9/18/2024,0.57317,-0.01413,0.01861,-0.00781,0.00121,-0.0001
Historical Options,success,ET241004C00013000,ET,10/4/2024,13,call,0,3.25,1.3,44,5.2,13,0,0,9/18/2024,0.79695,0.91665,0.05704,-0.05315,0.00517,0.00505
Historical Options,success,ET241004P00013000,ET,10/4/2024,13,put,0,0.01,0,0,2.14,545,0,100,9/18/2024,0.49574,-0.01614,0.02412,-0.00755,0.00136,-0.00012
Historical Options,success,ET241004C00013500,ET,10/4/2024,13.5,call,0,3.33,1.96,36,4.7,1,0,0,9/18/2024,1.37742,0.77792,0.06408,-0.16266,0.01004,0.00403
Historical Options,success,ET241004P00013500,ET,10/4/2024,13.5,put,0,0.01,0,0,2.15,557,0,100,9/18/2024,0.42028,-0.0188,0.0324,-0.00726,0.00155,-0.00014
Historical Options,success,ET241004C00014000,ET,10/4/2024,14,call,2.24,3,1.8,20,4.2,20,1,2,9/18/2024,1.37681,0.73866,0.07003,-0.17701,0.01097,0.0039
Historical Options,success,ET241004P00014000,ET,10/4/2024,14,put,0,1.08,0.01,22,2.15,833,0,200,9/18/2024,1.57696,-0.27514,0.06275,-0.19955,0.01126,-0.00242
Historical Options,success,ET241004C00014500,ET,10/4/2024,14.5,call,1.48,2.33,0.91,1,3.75,10,0,6,9/18/2024,1.06203,0.72415,0.09329,-0.14152,0.01127,0.00409
Historical Options,success,ET241004P00014500,ET,10/4/2024,14.5,put,0,0.01,0,0,2.16,2230,0,2202,9/18/2024,0.27257,-0.02778,0.06942,-0.00645,0.00215,-0.0002
Historical Options,success,ET241004C00015000,ET,10/4/2024,15,call,1.23,1.36,1.1,20,1.63,12,0,11,9/18/2024,0.48461,0.78153,0.18042,-0.06097,0.00995,0.00492
Historical Options,success,ET241004P00015000,ET,10/4/2024,15,put,0,0.01,0,0,0.45,293,0,170,9/18/2024,0.1991,-0.03677,0.1198,-0.00584,0.00271,-0.00026
Historical Options,success,ET241004C00015500,ET,10/4/2024,15.5,call,0.74,0.88,0.57,4,1.18,10,370,328,9/18/2024,0.37226,0.71369,0.27097,-0.05439,0.01148,0.00465
Historical Options,success,ET241004P00015500,ET,10/4/2024,15.5,put,0.06,0.05,0.04,35,0.06,18,33,1070,9/18/2024,0.19071,-0.14797,0.35917,-0.01565,0.00779,-0.00107
Historical Options,success,ET241004C00016000,ET,10/4/2024,16,call,0.31,0.28,0.25,5,0.3,10,45,1826,9/18/2024,0.14757,0.62279,0.76321,-0.02677,0.01281,0.00428
Historical Options,success,ET241004P00016000,ET,10/4/2024,16,put,0.16,0.14,0.11,10,0.18,42,51,395,9/18/2024,0.15321,-0.38115,0.73746,-0.01912,0.01285,-0.00275
Historical Options,success,ET241004C00016500,ET,10/4/2024,16.5,call,0.08,0.08,0.05,20,0.1,11,72,7656,9/18/2024,0.15489,0.25806,0.61847,-0.02143,0.0109,0.00179
